text;label
larry kudlow say dec 15 tariff are still on the table httpstcoft8avs632w;Bearish
lebanon turn to imf a fitch sound alarm on default;Bearish
march 2020 sce record a substantial deterioration in financial and economic expectation including sharp declinesвђ httpstcofidrzpxfci;Bearish
march sce result show a sharp deterioration in consumer expectation check out the finding at the center for micвђ httpstcofx6qv9aja7;Bearish
mass layoff push canada consumer confidence to all time low httpstcogvk9n8rk22;Bearish
mortgage forbearance request jump nearly 2000 a borrower seek relief during coronavirus outbreak httpstcomj1exq1c7k;Bearish
our microeconomist take a look at the substantial deterioration in consumer expectation in march a a result of tвђ httpstcocpp5g9xcpr;Bearish
retail sale fall short of expectation;Bearish
revised mexican data paint an even bleaker picture of a stagnant economy httpstcoit97z86yo1;Bearish
san francisco face budget gap a 6 billion canвђt meet cost;Bearish
sentiment among u small business collapsed in march by the most on record httpstcoknb8bq8mtf httpstcostaz2xpazt;Bearish
spanish farmer rise up against unfair price amidst the worst agri food crisis in decade;Bearish
stock market update november retail sale increase le than expected;Bearish
substantial deterioration in consumer expectation ny fed survey httpstcovxqxsyw0yb by bcheungz httpstcocgquyu85as;Bearish
texas manufacturing activity weakens slightly httpstcommbmlgel5p;Bearish
the real estate market in downtown los angeles is taking a hit a chinese cash dry up httpstcowg3roxe9pk;Bearish
the u budget deficit widened in november to 2088 billion httpstcopsxjeubxvp;Bearish
u coal production will fall even more sharply than expected this year dragging down demand for electricity httpstcoeyvwpqmpur;Bearish
u economy is in a contraction say larry kudlow adding that it could reopen in four to eight week httpstcotgwrwgau7k;Bearish
u retail sale rise slightly cast shadow on q4 economic growth;Bearish
u stock drop on economic growth concern sp500 index marketscreener httpstcof2nxgbzjfu httpstco0icsn3843x;Bearish
u proved oil gas reserve hit new record high;Bearish
diesel demand slump signal manufacturing recession is still raging httpstcoyke9qbffko;Bearish
econx december university of michigan consumer sentiment prelim 992 v 965 httpstcom9gpuzqof7 consensusвђ httpstcofmehvugch2;Bullish
econx november nonfarm payroll 266k v 182k httpstcom9gpuzqof7 consensus httpstcoupsoqomwwo;Bullish
econx october wholesale inventory mm 07 v 02 httpstcom9gpuzqof7 consensus httpstcofnlmsxnhlq;Bullish
1223 lakh new job created in september esic payroll data;Bullish
at 112 air passenger growth return to double digit in november;Bullish
austria is planning the first step to restart it economy a soon a next week the first european country to do so httpstcowpn1wmrcw5;Bullish
booming london defies weak second quarter for britainвђs economy;Bullish
building permit rise 5 in october to 1461 million rate;Bullish
canadian builder began 2020 with a strong rebound in housing start that is good news for the nation increasinglвђ httpstcor6yx9ipi51;Bullish
china is buying more u soybean a both country try to reach an initial agreement on trade httpstcoaxvjy70yoc;Bullish
china is in the process of waiving retaliatory tariff on import of u pork and soy by domestic company a proвђ httpstco08mzu9trbx;Bullish
consumer credit 189bn exp 16bn last 96bn;Bullish
corporate venture capital deal hit new record a bank invest in fintech competitor httpstcoyndmmeyskr;Bullish
dubai economy grew 21 in firstв half of 2019 saysв medium office;Bullish
fannie boost 2020 real gdp outlook on housing strength;Bullish
global air passenger traffic ha grown at 4 yoy in 2019 ytd while air freight volume contracted 4 over the same period bofa;Bullish
global economy wont see recession in 2020 say quilvest;Bullish
globaldata global sale of psychiatric drug could reach more than 40bn by 2025 due to globaldata stockвђ httpstcorkwo7okcgd;Bullish
goldman go long on fracking;Bullish
here is the main reason for today blockbuster job report httpstcokeb3cegj7e;Bullish
housing start climb 38 in october to 1314 million rate;Bullish
ihs markit see global gdp growth stabilizing at 25 in 2020 rising to 27 in 2021;Bullish
illinois legalized pot sale debut beat all state except one;Bullish
job growth surge in january beating wall street expectation;Bullish
job growth swell in january;Bullish
job report should bolster fed confidence riccadonna radio;Bullish
mild weather boost u job growth but benchmark revision show ebbing momentum;Bullish
mnuchin say trade deal with china to boost global economy;Bullish
httpstcoychrcoar8v;Bullish
saudi arabia unemployment fall to lowest in over three year;Bullish
small business roundtable with president trump regulatory relief is boosting revenue job growth and entrepreneurвђ httpstco5duci1vn14;Bullish
stock market update housing start building permit pick up in october;Bullish
uk house price rise 04 with sign of strengthening economy;Bullish
u factory and service activity quicken in november markit httpstcouvnds2wdjp httpstconlvk9ihoj1;Bullish
umich consumer confidence surge in early december read httpstcou0hvohy3ri;Bullish
united state jolt job opening better than estimate at 688m economy marketscreener httpstcodffgeusoxi httpstcot52ia8ih3k;Bullish
u industrial production snap back rise 11 in november;Bullish
wrapup 1 u housing start rise permit highest in over 12 year;Bullish
zimbabwe to the imf вђњour fundamental are now soundвђќ httpstcohsso4iqk7m;Bullish
argentina hike export tax to fund new leaderвђs spending;Neutral
banque national de belgique press release business confidence indicator 2019 11 pdf вђ httpstcogpwuf01e3a;Neutral
before the coronavirus struck u job opening stood at nearly 7 million httpstcogeijfz3crn;Neutral
britain seeking far reaching tariff cut in post brexit u trade deal;Neutral
canada ready alberta aid package a frontier deadline nears reuters;Neutral
china and u very close to phase one trade deal global time httpstcot4idlxj9bz httpstcoolkqrur3gu;Neutral
china delay trade statistic merges january and february data;Neutral
china likely considering disaster clause in phase 1 deal with u global time;Neutral
httpstcohvy3zatmg0;Neutral
china mutant pig could help save the nation from a pork apocalypse thats if the u doesnt create super swinвђ httpstcowcwdqampk4;Neutral
economy week ahead u inflation and chinese manufacturing data economyweekahead economy marketscreenerвђ httpstcov3ncaffyny;Neutral
eu trade chief hogan return to washington a auto tariff loom;Neutral
franceвђs le maire say retirement age could be negotiable;Neutral
grain price to hold steady trade within a range after a neutral inspection report keep readingвђ httpstco561ij6w4kg;Neutral
greenhouse gas emission in the u are forecast to decline by a whopping 75 this year httpstcomjbxkkouhy;Neutral
ifa irish farmer association eu commission indicate that cap transitional rule facilitate the reopening of glasвђ httpstcomchuiy15ch;Neutral
immigration in emerging country a macroeconomic perspective stock marketscreener httpstco4kg5pcsr1q httpstco4njamvtuex;Neutral
in apparent trade war compromise china issue guideline for ip theft httpstcobaixnkhg0u;Neutral
india is reviewing trade and good agreement with it southeast asian neighbor after opting out of a china backedвђ httpstcojub0ujl4sp;Neutral
india plan incentive to bring in foreign manufacturer from tesla to glaxo;Neutral
kenya trade deal seen helping apparel industry;Neutral
mexico economy minister try to dispel concern over labor reform economy marketscreenerвђ httpstcodz3uhebzkv;Neutral
mnuchin the deficit right now a a percentage of gdp is manageable;Neutral
morgan stanley see lower truck capacity higher rate in 2020;Neutral
nearly 148 million american plan to shop super saturday;Neutral
personal consumption driving u market bbhs clemons radio;Neutral
q4 gdp trudging along httpstcoiqebef5ooz business stockmarket stock;Neutral
retail loan to double to r 96 lakh crore in five year say crisil;Neutral
httpstcogznnjud55s;Neutral
the u and china are reportedly taking step to delay the next round of american tariff set for sunday a they sвђ httpstcohwzu8rakit;Neutral
top economist lower recession risk for 2020 but say hurdle remain via tradingnation httpstco0uyhhyiugr;Neutral
u consumer credit increased at faster pace in february httpstcovvjv1lei7x;Neutral
u gdp over time httpstcohqrrc4a1pt;Neutral
worker and environment safeguard among change in new usmca trade deal economy marketscreenerвђ httpstcogbxqn0s4pa;Neutral
poland reserve asset in march 2020 stock marketscreener httpstcostzkhr4svg httpstcohfyo8rcjdz;Neutral
new zealand resurgent housing market could get a rate cut boost httpstcoomd3cqz03t;Neutral
richmond fed business survey shockingly rise here why httpstcoc4dsjnahps;Neutral
asia market mostly fall a china trade data get delayed cnbc;Bearish
china risk exporting market volatility like never before;Bearish
dow close about 102 point 04 lower;Bearish
dow fall 05sp 500 fall 03 at friday open;Bearish
dow is down over 500 point here what you need to know now httpstcohvgrljuqji;Bearish
dow jones industrial average 8 point lower;Bearish
final hour selloff cost stock all their gain tuesday a the dow end down 26 httpstcosc6wquz66l httpstcoogopcerswb;Bearish
future extend decline after january job data;Bearish
higher tariff threat weigh on global market;Bearish
japanese share fall led by it sector a trump warns of more tariff;Bearish
nasdaq 100 future fall 20 point or 02;Bearish
sp future crater 40 point in one tick on huge for sell closing imbalance httpstcocfb8vkl8hu;Bearish
stock market live update market lower a u china trade optimism dissipates;Bearish
stock market update asia close mixed asia trade lower;Bearish
stock market update future slip lower following trade tweet from cnbc reporter;Bearish
stock market update semiconductor stock pull back after qualcomm earnings;Bearish
stock index future turn negative;Bearish
stock hit low of the day a oil briefly plunge more than 9 httpstcojhuwpirprb httpstcohqk9ngcky1;Bearish
stock hit low of the day a oil plunge briefly plunge more than 9 httpstcojhuwpirprb httpstcows7bbpweqh;Bearish
stock open lower on trade deal skepticism;Bearish
the dow is down more than 500 point a friday selloff intensifies httpstcotk5det4k4v;Bearish
the sp 500 chart is signaling a near term pullback technical analyst warns via tradingnation httpstcovxnkiv5srr;Bearish
trade u election are top market risk say goldman sachss moe;Bearish
xlf bac c fed fire a dud a financial sector plunge httpstcoowdnvwpyyd;Bearish
sumrx overnight summary world market extending gain overnight httpstcopjucznd5jf;Bullish
